27580675	ACC	0.51727295	4.9619904	8.410492
27580685	ACC	0.536438	4.9619904	8.2955475
27580695	ACC	0.49812317	5.0003204	8.391327
27580704	ACC	0.49812317	5.057785	8.391327
27580714	ACC	0.47895813	4.9811554	8.410492
27580724	ACC	0.47895813	4.9811554	8.448807
27580734	ACC	0.47895813	4.9428406	8.410492
27580744	ACC	0.4597931	4.9428406	8.487122
27580754	ACC	0.42147827	4.9428406	8.448807
27580764	ACC	0.4023285	4.9045258	8.487122
27580773	ACC	0.42147827	4.9045258	8.487122
27580783	ACC	0.42147827	4.9045258	8.582916
27580793	ACC	0.4406433	4.9045258	8.563751
27580803	ACC	0.4023285	4.9236755	8.544601
27580813	ACC	0.42147827	4.866211	8.525436
27580823	ACC	0.4406433	4.9236755	8.544601
27580833	ACC	0.42147827	4.9236755	8.525436
27580842	ACC	0.42147827	4.9236755	8.563751
27580852	ACC	0.4023285	4.9619904	8.621231
27580862	ACC	0.3065338	4.9619904	8.659546
27580872	ACC	0.34484863	5.01947	8.678711
27580882	ACC	0.4023285	5.01947	8.678711
27580892	ACC	0.47895813	4.9428406	8.678711
27580902	ACC	0.536438	4.9236755	8.640396
27580911	ACC	0.5747528	4.9619904	8.640396
27580921	ACC	0.55558777	4.9811554	8.582916
27580931	ACC	0.47895813	5.0386353	8.525436
27580941	ACC	0.4023285	5.0386353	8.582916
27580951	ACC	0.4406433	5.01947	8.659546
27580961	ACC	0.4597931	5.01947	8.582916
27580970	ACC	0.49812317	4.9619904	8.448807
27580980	ACC	0.55558777	4.9236755	8.487122
27580990	ACC	0.51727295	4.827896	8.525436
27581000	ACC	0.4406433	4.827896	8.640396
27581010	ACC	0.3256836	4.808731	8.77449
27581020	ACC	0.268219	4.808731	8.717026
27581030	ACC	0.21073914	4.847046	8.659546
27581039	ACC	0.21073914	4.9236755	8.506287
27581049	ACC	0.3065338	4.9236755	8.410492
27581059	ACC	0.36401367	4.9811554	8.333862
27581069	ACC	0.42147827	4.9619904	8.314697
27581079	ACC	0.4597931	4.9428406	8.314697
27581089	ACC	0.4406433	4.9236755	8.372177
27581098	ACC	0.42147827	4.866211	8.410492
27581108	ACC	0.42147827	4.847046	8.506287
27581118	ACC	0.4406433	4.789566	8.621231
27581128	ACC	0.51727295	4.751251	8.717026
27581138	ACC	0.51727295	4.655472	8.83197
27581148	ACC	0.55558777	4.636307	8.736176
27581158	ACC	0.536438	4.7129364	8.755341
27581167	ACC	0.47895813	4.751251	8.77449
27581177	ACC	0.42147827	4.7704163	8.755341
27581187	ACC	0.42147827	4.847046	8.678711
27581197	ACC	0.4406433	4.847046	8.582916
27581207	ACC	0.4597931	4.8853607	8.487122
27581217	ACC	0.47895813	4.8853607	8.448807
27581226	ACC	0.4406433	4.9045258	8.372177
27581236	ACC	0.42147827	4.9428406	8.353012
27581246	ACC	0.47895813	4.9428406	8.353012
27581256	ACC	0.47895813	4.9428406	8.372177
27581266	ACC	0.49812317	5.0003204	8.448807
27581276	ACC	0.49812317	4.9811554	8.467972
27581286	ACC	0.55558777	4.9428406	8.544601
27581295	ACC	0.5747528	4.8853607	8.525436
27581305	ACC	0.6705475	4.866211	8.506287
27581315	ACC	0.65138245	4.866211	8.525436
27581325	ACC	0.5939026	4.8853607	8.544601
27581335	ACC	0.55558777	4.9428406	8.487122
27581345	ACC	0.51727295	5.0003204	8.448807
27581355	ACC	0.47895813	5.0003204	8.448807
27581364	ACC	0.4597931	5.0003204	8.429642
27581374	ACC	0.4597931	5.0003204	8.391327
27581384	ACC	0.49812317	5.0003204	8.429642
27581394	ACC	0.4597931	5.0003204	8.467972
27581404	ACC	0.4406433	5.0003204	8.506287
27581414	ACC	0.49812317	4.9619904	8.582916
27581423	ACC	0.5747528	4.9619904	8.467972
27581433	ACC	0.6322174	4.9236755	8.467972
27581443	ACC	0.65138245	4.9428406	8.372177
27581453	ACC	0.6705475	4.9619904	8.276382
27581463	ACC	0.65138245	4.9811554	8.314697
27581473	ACC	0.55558777	4.9811554	8.257217
27581483	ACC	0.47895813	5.0003204	8.238068
27581492	ACC	0.4406433	4.9811554	8.257217
27581502	ACC	0.4597931	4.9045258	8.276382
27581512	ACC	0.47895813	4.8853607	8.314697
27581522	ACC	0.49812317	4.847046	8.391327
27581532	ACC	0.5747528	4.789566	8.429642
27581542	ACC	0.6322174	4.6937866	8.410492
27581551	ACC	0.6322174	4.6937866	8.333862
27581561	ACC	0.6130676	4.789566	8.333862
27581571	ACC	0.5939026	4.9236755	8.2955475
27581581	ACC	0.536438	5.01947	8.372177
27581591	ACC	0.6130676	5.115265	8.314697
27581601	ACC	0.68969727	5.115265	8.353012
27581611	ACC	0.82380676	5.115265	8.333862
27581620	ACC	1.0537109	5.057785	8.276382
27581630	ACC	1.1878204	4.9811554	8.2955475
27581640	ACC	1.2835999	4.9619904	8.372177
27581650	ACC	1.2644501	4.9236755	8.429642
27581660	ACC	1.2835999	4.9428406	8.506287
27581670	ACC	1.3219147	4.9045258	8.506287
27581679	ACC	1.3027649	4.9045258	8.506287
27581689	ACC	1.3793945	4.8853607	8.487122
27581699	ACC	1.4751892	4.866211	8.467972
27581709	ACC	1.4943542	4.789566	8.372177
27581719	ACC	1.4943542	4.6746216	8.333862
27581729	ACC	1.4368744	4.540512	8.2955475
27581739	ACC	1.3027649	4.4830475	8.314697
27581748	ACC	1.2069702	4.5021973	8.333862
27581758	ACC	1.1111755	4.5213623	8.333862
27581768	ACC	0.9962311	4.4447174	8.218903
27581778	ACC	0.97706604	4.4447174	8.0273285
27581788	ACC	0.91960144	4.368088	7.9890137
27581798	ACC	0.8812866	4.387253	7.893219
27581808	ACC	0.7471771	4.4255676	7.835739
27581817	ACC	0.6130676	4.540512	7.835739
27581827	ACC	0.51727295	4.6171417	7.7591095
27581837	ACC	0.47895813	4.7704163	7.7399445
27581847	ACC	0.49812317	4.808731	7.7974243
27581857	ACC	0.51727295	4.866211	7.7782593
27581867	ACC	0.536438	4.9045258	7.874054
27581876	ACC	0.55558777	4.9811554	7.912369
27581886	ACC	0.5747528	5.1535797	7.931534
27581896	ACC	0.5747528	5.326004	7.893219
27581906	ACC	0.6130676	5.5175934	7.931534
27581916	ACC	0.6130676	5.651703	8.0273285
27581926	ACC	0.65138245	5.6900177	8.161438
27581936	ACC	0.7280121	5.6708527	8.429642
27581945	ACC	0.7663269	5.594223	8.678711
27581955	ACC	0.78549194	5.4984283	9.02356
27581965	ACC	0.7088623	5.4792786	9.310928
27581975	ACC	0.7280121	5.4409485	9.617462
27581985	ACC	0.7280121	5.4409485	9.789886
27581995	ACC	0.78549194	5.4792786	9.789886
27582004	ACC	0.8429718	5.555908	9.732407
27582014	ACC	0.8812866	5.632538	9.732407
27582024	ACC	0.91960144	5.7091675	9.770721
27582034	ACC	0.97706604	5.7474823	9.789886
27582044	ACC	1.0537109	5.862442	9.636627
27582054	ACC	1.1686554	5.804962	9.483353
27582064	ACC	1.245285	5.824127	9.042709
27582073	ACC	1.3410797	5.7666473	8.602066
27582083	ACC	1.3027649	5.785797	8.257217
27582093	ACC	1.245285	5.843277	7.9890137
27582103	ACC	1.1878204	5.881592	7.854904
27582113	ACC	1.1303406	5.9199066	7.68248
27582123	ACC	1.0537109	5.9199066	7.5292053
27582132	ACC	1.0153961	5.900757	7.4334106
27582142	ACC	0.9004364	5.862442	7.318466
27582152	ACC	0.78549194	5.843277	7.4334106
27582162	ACC	0.7471771	5.804962	7.5292053
27582172	ACC	0.7088623	5.6900177	7.625
27582182	ACC	0.7280121	5.632538	7.644165
27582192	ACC	0.68969727	5.613373	7.586685
27582201	ACC	0.65138245	5.632538	7.625
27582211	ACC	0.51727295	5.7091675	7.644165
27582221	ACC	0.34484863	5.824127	7.7591095
27582231	ACC	0.21073914	5.900757	7.835739
27582241	ACC	0.11494446	5.9773865	7.68248
27582251	ACC	0.11494446	6.0157013	7.68248
27582261	ACC	0.1341095	6.092331	7.56752
27582270	ACC	0.17242432	6.3030853	7.5100555
27582280	ACC	0.22990417	6.379715	7.4525757
27582290	ACC	0.268219	6.4755096	7.4525757
27582300	ACC	0.3256836	6.590454	7.356781
27582310	ACC	0.34484863	6.686249	7.4334106
27582320	ACC	0.47895813	6.801193	7.7207947
27582329	ACC	0.536438	6.839508	8.103958
27582339	ACC	0.6705475	6.8203583	8.563751
27582349	ACC	0.82380676	6.6670837	9.02356
27582359	ACC	0.8621216	6.5329742	9.425873
27582369	ACC	0.78549194	6.4371796	9.885681
27582379	ACC	0.49812317	6.3414	10.556213
27582389	ACC	0.17242432	6.322235	10.939377
27582398	ACC	-0.17242432	6.36055	11.169281
27582408	ACC	-0.49812317	6.5521393	11.226761
27582418	ACC	-0.7088623	6.628769	11.130966
27582428	ACC	-0.7471771	6.782028	11.092651
27582438	ACC	-0.6322174	6.801193	10.977707
27582448	ACC	-0.268219	6.9161377	10.728638
27582457	ACC	0.22990417	6.9353027	10.632858
27582467	ACC	0.9962311	6.782028	10.709488
27582477	ACC	1.762558	6.5138245	10.958542
27582487	ACC	2.3564758	6.073181	11.150131
27582497	ACC	2.797104	5.536743	11.073486
27582507	ACC	2.9503784	4.847046	11.054337
27582517	ACC	2.9695282	4.2339783	11.3033905
27582526	ACC	2.6630096	3.8125	11.49498
27582536	ACC	2.0690918	3.563446	11.456665
27582546	ACC	1.6092987	3.4676514	11.590759
27582556	ACC	1.1111755	3.3718567	11.533295
27582566	ACC	0.78549194	3.4676514	11.073486
27582576	ACC	0.6130676	3.6592407	10.364639
27582585	ACC	0.4023285	3.831665	9.579147
27582595	ACC	0.24905396	3.9082947	8.77449
27582605	ACC	0.11494446	3.8891296	8.008163
27582615	ACC	0.03831482	3.831665	7.2226715
27582625	ACC	-0.1341095	3.8508148	6.4755096
27582625	GPS	-7.8320694	110.42495	105.37244
27582635	ACC	-0.24905396	3.8891296	5.9773865
27582645	ACC	-0.28736877	4.042404	5.594223
27582654	ACC	-0.19158936	4.1765137	5.4217987
27582664	ACC	0.03831482	4.2531433	5.364319
27582674	ACC	0.3065338	4.1573486	5.364319
27582684	ACC	0.5939026	4.023239	5.4026337
27582694	ACC	0.7471771	3.7741852	5.613373
27582704	ACC	0.6322174	3.6592407	6.054016
27582713	ACC	0.4023285	3.6783905	6.41803
27582723	ACC	0.07662964	3.6783905	6.896988
27582733	ACC	-0.28736877	3.7741852	7.165207
27582743	ACC	-0.7471771	3.9082947	7.414261
27582753	ACC	-1.1111755	4.080719	7.56752
27582763	ACC	-1.3985596	4.1956635	7.8165894
27582773	ACC	-1.4751892	4.272293	7.893219
27582782	ACC	-1.2835999	4.2531433	7.912369
27582792	ACC	-0.97706604	4.2148285	7.7399445
27582802	ACC	-0.7280121	4.2339783	7.4908905
27582812	ACC	-0.536438	4.272293	7.414261
27582822	ACC	-0.38316345	4.348938	7.414261
27582832	ACC	-0.268219	4.4255676	7.2993164
27582841	ACC	-0.19158936	4.4447174	7.146042
27582851	ACC	-0.17242432	4.578827	6.9161377
27582861	ACC	-0.15325928	4.636307	6.896988
27582871	ACC	-0.09579468	4.7321014	6.9927826
27582881	ACC	-0.03831482	4.847046	7.0119324
27582891	ACC	0.019165039	4.8853607	7.2035217
27582901	ACC	0.019165039	5.0003204	7.4525757
27582910	ACC	0.019165039	5.0961	7.7974243
27582920	ACC	0.019165039	5.1727448	8.008163
27582930	ACC	0.11494446	5.2110596	8.199753
27582940	ACC	0.28736877	5.268524	8.448807
27582950	ACC	0.65138245	5.268524	8.851135
27582960	ACC	0.91960144	5.268524	9.272614
27582969	ACC	1.2261353	5.268524	9.617462
27582979	ACC	1.513504	5.268524	9.866516
27582989	ACC	1.6476135	5.345169	10.192215
27582999	ACC	1.6284485	5.383484	10.460434
27583009	ACC	1.5518188	5.4984283	10.843597
27583019	ACC	1.5518188	5.632538	11.284241
27583029	ACC	1.5326691	5.785797	11.265076
27583038	ACC	1.5518188	5.862442	11.0351715
27583048	ACC	1.513504	5.9199066	10.728638
27583058	ACC	1.5326691	6.0157013	10.17305
27583068	ACC	1.5709839	6.2072906	9.598297
27583078	ACC	1.7242432	6.322235	9.330093
27583088	ACC	2.030777	6.2647552	9.157669
27583097	ACC	2.3947906	6.0348663	8.870285
27583107	ACC	2.509735	5.536743	8.659546
27583117	ACC	2.3373108	5.0386353	8.640396
27583127	ACC	1.8200378	4.827896	9.138504
27583137	ACC	1.1303406	4.789566	10.019791
27583147	ACC	0.49812317	4.9428406	10.881912
27583157	ACC	0.1341095	5.01947	11.36087
27583166	ACC	0.17242432	5.0003204	11.51413
27583176	ACC	0.6322174	4.827896	11.169281
27583186	ACC	1.3219147	4.6746216	10.575378
27583196	ACC	2.1265717	4.655472	10.134735
27583206	ACC	2.8545837	4.789566	9.751572
27583216	ACC	3.4101715	4.827896	9.330093
27583225	ACC	3.6592407	4.808731	8.83197
27583235	ACC	3.6209106	4.7321014	8.2955475
27583245	ACC	3.3718567	4.578827	7.9506836
27583255	ACC	2.816269	4.5021973	7.854904
27583265	ACC	2.1648865	4.4830475	7.7207947
27583275	ACC	1.5709839	4.4830475	7.854904
27583285	ACC	1.0728607	4.4830475	8.008163
27583294	ACC	0.7471771	4.5021973	8.238068
27583304	ACC	0.6322174	4.559677	8.372177
27583314	ACC	0.6705475	4.5213623	8.353012
27583324	ACC	0.8621216	4.4255676	8.314697
27583334	ACC	0.97706604	4.329773	7.912369
27583344	ACC	1.0728607	4.119034	7.4334106
27583353	ACC	1.0728607	4.080719	7.0310974
27583363	ACC	0.91960144	4.099869	6.686249
27583373	ACC	0.7471771	4.1956635	6.4755096
27583383	ACC	0.5939026	4.348938	6.2647552
27583393	ACC	0.36401367	4.5021973	5.862442
27583403	ACC	0.15325928	4.5213623	5.555908
27583413	ACC	-0.05747986	4.7321014	5.326004
27583422	ACC	-0.268219	4.8853607	5.268524
27583432	ACC	-0.49812317	5.115265	5.4026337
27583442	ACC	-0.7280121	5.2493744	5.5175934
27583452	ACC	-0.78549194	5.4026337	5.7474823
27583462	ACC	-0.7663269	5.5175934	5.9390717
27583472	ACC	-0.6705475	5.594223	6.1881256
27583481	ACC	-0.536438	5.7283325	6.4755096
27583491	ACC	-0.4406433	5.824127	6.896988
27583501	ACC	-0.3256836	5.881592	7.356781
27583511	ACC	-0.22990417	5.9390717	7.7207947
27583521	ACC	-0.09579468	5.9773865	8.0273285
27583531	ACC	-0.03831482	6.0157013	8.391327
27583541	ACC	0.05747986	6.0348663	8.678711
27583550	ACC	0.05747986	6.111496	8.985245
27583560	ACC	0.03831482	6.1881256	9.234299
27583570	ACC	-0.019165039	6.2647552	9.502518
27583580	ACC	-0.17242432	6.36055	9.981476
27583590	ACC	-0.24905396	6.4755096	10.652008
27583600	ACC	-0.36401367	6.571289	11.130966
27583609	ACC	-0.4597931	6.571289	11.245911
27583619	ACC	-0.51727295	6.609604	11.111816
27583629	ACC	-0.68969727	6.7437134	10.728638
27583629	GPS	-7.8320723	110.42493	94.13568
27583639	ACC	-0.8812866	7.0310974	10.307159
27583649	ACC	-1.1111755	7.395096	9.923996
27583659	ACC	-1.2261353	7.7782593	9.923996
27583669	ACC	-1.1111755	8.065643	9.789886
27583678	ACC	-0.78549194	8.103958	9.962311
27583688	ACC	-0.268219	7.931534	10.23053
27583698	ACC	0.34484863	7.625	10.24968
27583708	ACC	0.8046417	7.107727	10.268845
27583718	ACC	1.1111755	6.4563446	10.28801
27583728	ACC	1.2069702	5.9582214	10.28801
27583737	ACC	1.0920258	5.632538	10.192215
27583747	ACC	0.8812866	5.4984283	10.28801
27583757	ACC	0.51727295	5.383484	10.326324
27583767	ACC	0.07662964	5.3068542	10.17305
27583777	ACC	-0.19158936	5.2302094	9.981476
27583787	ACC	-0.36401367	5.268524	9.598297
27583797	ACC	-0.42147827	5.2493744	9.176819
27583806	ACC	-0.34484863	5.1535797	8.640396
27583816	ACC	-0.3065338	4.9619904	8.065643
27583826	ACC	-0.19158936	4.751251	7.605835
27583836	ACC	-0.17242432	4.655472	7.146042
27583846	ACC	-0.15325928	4.559677	6.686249
27583856	ACC	-0.1341095	4.4830475	6.2839203
27583865	ACC	-0.03831482	4.348938	6.1306458
27583875	ACC	0.05747986	4.2339783	5.843277
27583885	ACC	0.15325928	4.1573486	5.7091675
27583895	ACC	0.24905396	4.1381836	5.555908
27583905	ACC	0.24905396	4.1765137	5.4217987
27583915	ACC	0.11494446	4.1956635	5.345169
27583925	ACC	-0.11494446	4.080719	5.4217987
27583934	ACC	-0.4406433	4.042404	5.4792786
27583944	ACC	-0.7471771	4.061554	5.575058
27583954	ACC	-0.9962311	4.1956635	5.555908
27583964	ACC	-1.1111755	4.348938	5.4984283
27583974	ACC	-1.2069702	4.540512	5.326004
27583984	ACC	-1.1878204	4.808731	5.287689
27583993	ACC	-1.1494904	5.115265	5.2302094
27584003	ACC	-1.0728607	5.383484	5.364319
27584013	ACC	-0.8812866	5.5175934	5.613373
27584023	ACC	-0.6705475	5.594223	5.9965515
27584033	ACC	-0.42147827	5.594223	6.4563446
27584043	ACC	-0.22990417	5.555908	7.0310974
27584053	ACC	-0.019165039	5.536743	7.5292053
27584062	ACC	0.15325928	5.555908	7.854904
27584072	ACC	0.268219	5.555908	8.084793
27584082	ACC	0.42147827	5.651703	8.257217
27584092	ACC	0.4597931	5.6900177	8.391327
27584102	ACC	0.536438	5.7474823	8.448807
27584112	ACC	0.5939026	5.785797	8.525436
27584121	ACC	0.6130676	5.862442	8.563751
27584131	ACC	0.49812317	5.9582214	8.640396
27584141	ACC	0.47895813	6.0157013	8.640396
27584151	ACC	0.55558777	6.073181	8.602066
27584161	ACC	0.7280121	6.054016	8.506287
27584171	ACC	0.95791626	6.0348663	8.487122
27584181	ACC	1.0728607	6.073181	8.582916
27584190	ACC	1.1303406	6.092331	8.83197
27584200	ACC	1.1686554	6.1881256	9.119354
27584210	ACC	1.0920258	6.2839203	9.368408
27584220	ACC	1.0537109	6.5329742	9.655777
27584230	ACC	0.7088623	6.7628784	9.598297
27584240	ACC	0.51727295	7.0310974	9.291779
27584249	ACC	0.49812317	7.2418365	9.02356
27584259	ACC	0.8812866	7.2801514	8.96608
27584269	ACC	1.3219147	7.395096	9.272614
27584279	ACC	1.6476135	7.356781	9.674942
27584289	ACC	1.8008728	6.9353027	10.000626
27584299	ACC	1.8392029	6.2647552	10.307159
27584309	ACC	1.5901337	5.785797	10.977707
27584318	ACC	1.0920258	5.536743	11.897293
27584328	ACC	0.7088623	5.345169	12.740265
27584338	ACC	0.51727295	5.057785	13.027634
27584348	ACC	0.536438	4.6937866	12.797745
27584358	ACC	0.82380676	4.4447174	12.165512
27584368	ACC	1.2069702	4.597992	11.245911
27584377	ACC	1.6476135	5.0003204	10.556213
27584387	ACC	2.0116272	5.1918945	9.636627
27584397	ACC	2.3564758	5.115265	8.563751
27584407	ACC	2.509735	4.9428406	7.605835
27584417	ACC	2.4522552	4.866211	6.877823
27584427	ACC	2.0882568	4.9236755	6.5521393
27584437	ACC	1.6284485	5.01947	6.5329742
27584446	ACC	1.1878204	5.01947	6.6670837
27584456	ACC	0.8621216	4.9045258	6.6670837
27584466	ACC	0.6705475	4.789566	6.628769
27584476	ACC	0.5747528	4.6746216	6.7628784
27584486	ACC	0.4406433	4.5213623	6.9927826
27584496	ACC	0.28736877	4.348938	7.2226715
27584505	ACC	0.09579468	4.2339783	7.318466
27584515	ACC	-0.11494446	4.1765137	7.414261
27584525	ACC	-0.42147827	4.1956635	7.4525757
27584535	ACC	-0.6705475	4.2339783	7.375946
27584545	ACC	-0.9387512	4.387253	7.2035217
27584555	ACC	-1.1303406	4.5021973	6.9927826
27584565	ACC	-1.2261353	4.6171417	6.782028
27584574	ACC	-1.1686554	4.866211	6.571289
27584584	ACC	-1.0345459	5.07695	6.2647552
27584594	ACC	-0.78549194	5.2302094	5.9199066
27584604	ACC	-0.6130676	5.287689	5.536743
27584614	ACC	-0.3256836	5.4409485	5.2493744
27584624	ACC	-0.05747986	5.4984283	5.2493744
27584633	ACC	0.07662964	5.536743	5.326004
27584633	GPS	-7.832082	110.424934	94.891846
27584643	ACC	0.11494446	5.613373	5.575058
27584653	ACC	0.11494446	5.6900177	5.843277
27584663	ACC	0.05747986	5.843277	6.1881256
27584673	ACC	0.019165039	5.9390717	6.4563446
27584683	ACC	-0.03831482	6.0157013	6.628769
27584693	ACC	-0.05747986	6.149811	6.6670837
27584702	ACC	-0.05747986	6.3030853	6.801193
27584712	ACC	0.05747986	6.4755096	6.9927826
27584722	ACC	0.17242432	6.590454	7.165207
